system:index,Aspect,Eastness,Elevation,GaussianCurvature,HAND,Hillshade,HorizontalCurvature,MaximalCurvature,MeanCurvature,MinimalCurvature,Northness,PRCPTOT,ShapeIndex,Slope,TPI,VerticalCurvature,lineament,presence,.geo
00000000000000000362_0,33.35497304277784,0.5498244893989599,1495.266264913397,6.319836088674802E-7,410.14038,0.8837393607739416,0.00139522930077378,0.0012873446808498352,8.891324795270106E-4,4.90920278204186E-4,0.8352802109814245,1258.3375,1.4214514644221794,28.068028617087702,26,3.8303565828024113E-4,1.0253321,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000477_0,27.94019872792378,0.4685497491473326,1255.0160597144172,8.568812126503911E-7,119.38812,0.9434617464892544,-0.0011628798271225958,-6.32710224396434E-4,-9.935064996819598E-4,-0.0013543027749674855,0.883437112970681,1612.1025,-1.7530277472313351,19.515438153610948,17,-8.241331722413234E-4,0.78177136,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b9_0,249.4925191437956,-0.9366264562377045,1154.02477312802,-3.694163015428146E-7,179.18546,0.9217349176575458,-0.0013380854242940653,2.0259587843796827E-4,-8.104094074236181E-4,-0.0018234146932852044,-0.35032967541388704,1313.1465,-0.5092990724522874,22.640489139306503,33,-2.8273339055317044E-4,0.41232103,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005da_0,84.45173800539207,0.99531511142876,1363.2031812370622,-1.898048237430431E-7,274.50797,0.9009181858378508,-0.0016873169970576022,1.0307258104035706E-4,-8.691975352327971E-4,-0.0018414676515059515,0.09668417120478016,1321.036,-0.5691302527567409,25.884146082877795,60,-5.107807340799226E-5,0.46514076,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005df_0,88.24317532384191,0.9995299462100271,1180.6605370673417,-4.050075156595556E-7,93.03859,0.9456697001530066,-7.849688049615233E-4,4.596037287687388E-4,-2.1080325945193576E-4,-8.812102476726104E-4,0.030657570506816,1321.036,-0.20017918280180738,19.130805223713285,-5,3.6336228605765163E-4,0.11406799,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ed_0,198.00953426015698,-0.3091752499245091,1263.1836147597692,-6.709499278983207E-7,365.3548,0.8475338997541579,-0.0031513163758943134,2.0021033419861728E-4,-0.0015755074594515004,-0.003351225253101618,-0.9510050813923747,1321.036,-0.5648415552212847,31.916638434808338,12,3.014569913125653E-7,0.52099025,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f8_0,126.15726375312612,0.8074006134359885,1485.681799245819,-3.5848561954516572E-6,142.53207,0.8718599629598587,0.0015951764669510891,0.003679205530159789,0.0013524247362819268,-9.743560575959356E-4,-0.5900036011951025,1291.338,0.37003070079547906,29.392642480104815,-43,0.0011096730056127644,1.1180263,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000742_0,225.72457363520164,-0.7159922117905093,520.0573167176187,-1.1209848141103054E-6,2.1895466,0.9997013142559543,-5.94769552868107E-4,3.863343882341938E-4,-0.0012576288626796519,-0.0029015921135934976,-0.6981082671443839,1588.4065,-0.48701295472205086,1.2223304333449667,-55,-0.0019204881724911968,1.1385494,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000075e_0,1.0868818328252474,0.01896852888316321,492.0883203782305,-2.328092364481802E-7,6.1389656,0.9958687606058457,4.471555604079222E-4,6.905113507270032E-4,1.766782608119033E-4,-3.3715482910319657E-4,0.9998200812706297,1588.4065,0.21889768562580988,5.306107796965054,-56,-9.37990387841156E-5,0.95182574,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008ed_0,246.1086041285243,-0.914314785188105,1435.5222831836797,-5.2291375518664874E-8,366.7773,0.9470917611379667,1.1151719314894909E-4,2.0826782244618718E-4,-2.1404865973696055E-5,-2.5107755439357927E-4,-0.4050042883556042,1321.036,-0.05933122043148982,18.540943991098626,43,-1.5432692509634123E-4,1.0212646,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000998_0,293.5446004086143,-0.9167494007365328,1425.1180384330578,2.79443018106301E-7,156.5932,0.8883945919698059,-0.0018644233608704683,-1.4592186746326021E-4,-0.0010304699862273372,-0.001915018104991414,0.3994628095945954,1353.412,-0.7416414711053638,27.223705037398453,39,-1.965166115842061E-4,0.94665325,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000459_0,67.21235004468373,0.9219466587472138,947.5561217669651,-2.2134385070106073E-6,30.586481,0.9790952125485501,-0.001361596260500999,0.001302116904504407,-1.98880020765722E-4,-0.0016998769460358511,0.3873168708239397,1612.1025,-0.08435124110966988,11.915663500796134,-27,9.638362189695552E-4,0.73494726,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a52_0,12.926968518014094,0.22370890105815663,484.87803782315257,-5.6619794924915245E-8,3.9992971,0.9904858106386801,-5.770296857900239E-4,6.323051560058344E-5,-4.161099772948401E-4,-8.954504701902637E-4,0.9746560047459575,1588.4065,-0.5526423136613955,8.036554386952162,-42,-2.5519026879965634E-4,0.7975277,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d00_0,2.3965697097174363,0.041815836310494854,442.1717015747885,6.858640419448083E-8,5.711958,0.9963786941924831,-4.4045717415312595E-4,-1.1345487866133247E-4,-3.5899035214561047E-4,-6.045258256298885E-4,0.9991253353977437,1588.4065,-0.9307834547162905,4.977164646913535,-45,-2.77523530138095E-4,0.89567703,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c83_0,350.66317670746474,-0.16223802771150078,535.562016542083,4.145742772395041E-7,8.6382475,0.9865143740797477,-0.001131370015891362,-2.463481658107552E-4,-9.646138311476689E-4,-0.0016828794964845826,0.9867516518173569,1588.4065,-0.8549653244524782,9.487937715544426,-44,-7.978576464039759E-4,0.7533779,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000311_0,253.58051449882697,-0.9592178986458865,1213.5034060658077,2.3139573719896353E-7,347.23984,0.8993024251731052,-0.0026178947615008133,-7.251955273171375E-5,-0.0016316621780809656,-0.0031908048034302175,-0.2826676899070177,1605.894,-0.6662305215073022,25.75796486444112,84,-6.45429594661118E-4,1.1542414,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d3_0,235.54423273174962,-0.8245632124612211,2471.1063561831315,3.4089830841180205E-7,185.20412,0.8709318262688713,7.704338784412391E-4,0.0010650157462492541,6.925516610274676E-4,3.2008757580568095E-4,-0.5657698371737673,1251.1565,1.1837170301495357,29.251215018037996,-90,6.14669443613696E-4,1.041941,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006b5_0,304.35462489087905,-0.8255606623087013,1572.5494640278287,-1.0094872547375459E-6,13.365763,0.9728605404050293,9.533391901999585E-4,9.919511804152674E-4,-1.2863591935855082E-5,-0.0010176783642869775,0.5643133817733003,1576.3785,-0.008149976687615693,13.304186200940293,-94,-9.790663740716686E-4,0.9012661,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a97_0,253.58051449882697,-0.9592178986458865,1213.5034060658077,2.3139573719896353E-7,347.23984,0.8993024251731052,-0.0026178947615008133,-7.251955273171375E-5,-0.0016316621780809656,-0.0031908048034302175,-0.2826676899070177,1605.894,-0.6662305215073022,25.75796486444112,84,-6.45429594661118E-4,1.1542414,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ea0_0,336.45699553353603,-0.39943727389369327,1435.0208687382053,2.977525086394988E-8,130.1845,0.8638628510538291,0.0018758759803034607,0.001897266776087515,9.564802684190497E-4,1.5693760750584273E-5,0.9167605271958291,1488.6395,0.6472395658225158,30.272180701138517,9,3.708455653463855E-5,0.9412821,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bf_0,348.53110355167024,-0.1988359437436363,1489.127109930639,-2.9233213653073535E-6,53.661743,0.879152606334093,0.0020124612771501758,0.002370280649013224,5.684788826380372E-4,-0.0012333228837371499,0.9800327889798267,1538.079,0.2008572217069551,28.522089176679838,-87,-8.755035118741006E-4,1.706718,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000113_0,308.0771952139655,-0.7871805513783078,1075.9681395777764,-1.578252335683001E-7,106.81255,0.9135721016575946,-0.0015343784254770094,8.193813446280291E-5,-9.221065178000558E-4,-0.0019261511700629144,0.6167226114970517,1313.1465,-0.5846664689040643,23.932770752688768,-32,-3.098346101231019E-4,0.52805674,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000013c_0,80.85027338658114,0.9872761705890986,1331.5853280660835,5.034095697612499E-6,261.4464,0.9694800004094404,0.002803913713099092,0.0033017830198856,0.002413221388571063,0.0015246597572565262,0.15901497724090358,1543.493,1.728979056626474,14.35973310587925,43,0.002022529064043033,0.27842784,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000013e_0,133.16343874987223,0.7294052982018314,1598.1418112534443,-7.844913999867288E-7,223.08942,0.9166455536505257,2.431356783585475E-4,0.0011914884414567118,2.6653775397169526E-4,-6.584129335133213E-4,-0.6840818013623059,1543.493,0.18345108183248504,23.606400491594687,-17,2.8993982958484284E-4,0.18063009,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032f_0,64.24262123840182,0.9006422823925864,1039.1222063215598,-2.4341437854319762E-6,103.68373,0.8083942454483166,-0.003369018783723684,7.867113345200374E-4,-0.0011536817774953799,-0.003094074889510797,0.43456124903938753,1258.3375,-0.3785091928155122,36.241572128429986,-99,0.0010616552287329242,0.41942328,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035b_0,15.580595109658516,0.2685936020444344,1480.2376927377534,-1.1785586525676816E-7,226.26521,0.8501013980886134,-0.0012538191542967386,8.570286796725027E-5,-6.44732704401362E-4,-0.001375168276769974,0.9632535891138927,1258.3375,-0.5619244229616982,31.910696593428565,-93,-3.56462545059851E-5,0.55708337,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000037e_0,48.88695166381545,0.7534136644710231,1587.158319724282,-6.528238877875706E-7,338.23892,0.8973333988022012,-0.0027855305713099378,2.077900771253736E-4,-0.0014669785489033755,-0.0031417471749321246,0.6575468425810778,1258.3375,-0.5576337742160213,26.369682150877296,-16,-1.484265264968133E-4,0.75091946,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000499_0,351.06489626617787,-0.15531565626151234,1468.079633804815,-2.5463645995268297E-7,224.03351,0.9428181620995689,-8.191585505811034E-4,1.7441276834517187E-4,-6.427758939847799E-4,-0.0014599645563147317,0.9878648930496801,1353.412,-0.5007458646639144,19.539311813107837,107,-4.6639323738845644E-4,1.0675786,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b8_0,229.56756430346954,-0.7611712785648485,1832.5700309760946,-5.888499728326735E-7,46.995792,0.8947967681286615,-0.00404184620290297,1.4525663177786556E-4,-0.0019543014208998665,-0.004053859473577599,-0.6485509114078507,1251.1565,-0.5925756252008155,26.337871955098244,-167,1.3324336110323673E-4,1.1588588,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004df_0,237.56614472884385,-0.8440111655982655,2396.8326752452203,-2.649611401786511E-7,461.46628,0.8786437664615523,0.0019728823781512065,0.0031019882849107963,0.00150828586701356,-8.54165508836764E-5,-0.5363256029180942,1251.1565,0.6024993088674148,28.338932418346502,40,0.0010436893558759138,2.6007118,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000735_0,208.84750691972664,-0.48248009999971614,535.9132408970644,-1.0123141282813436E-7,8.86548,0.99168026803533,1.758169169846987E-4,1.8525416152717446E-4,-1.8059596587033402E-4,-5.464460932678425E-4,-0.8759069317594558,1612.1025,-0.3142569978059778,7.2370418125843425,-62,-5.370088487253667E-4,0.79018694,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000073c_0,15.84849213365797,0.2730945201165999,573.4370411171905,1.0545261194643424E-7,32.287964,0.8605666582375234,-7.008506280286059E-5,-1.1627660590099258E-4,-5.1159414270998E-4,-9.069116795189674E-4,0.9619872052591365,1612.1025,-0.8238717394264887,30.75369727256906,-37,-9.531032226170995E-4,0.7435965,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009ad_0,354.7241053603795,-0.09195166007398455,777.1023068779285,-9.427130672781247E-7,284.6893,0.8648876390049172,-6.39676235627497E-4,6.891913936312509E-4,-3.3933120359958777E-4,-0.0013678538008304263,0.9957634720201572,1523.264,-0.2100342317946204,30.21063854190618,8,-3.898617157167847E-5,1.0073066,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000cd6_0,161.3133731991153,0.3203918969550456,1260.9208809879817,-1.0805923804247705E-6,70.51162,0.8048760601301663,-0.0012496169671002088,4.992353497403065E-4,-8.326297871604059E-4,-0.0021644949240611183,-0.9472850850538856,1605.894,-0.3979896844525939,36.36041393386306,-120,-4.156426072206025E-4,0.8760941,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000cf7_0,329.6399795925925,-0.5054318000506585,493.2806840351778,-5.672363802029518E-7,5.7211986,0.9914331340022011,-3.429498884642625E-4,3.003534885965052E-4,-7.941045804393753E-4,-0.0018885626494752558,0.8628665571787745,1588.4065,-0.4619114167440938,7.507176992281107,-11,-0.001245259272414488,0.982447,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000173_0,256.4820981904269,-0.972296933978522,1150.6771860870488,-4.275311503573751E-6,0.71376973,0.9680264076798766,-0.004339584833147136,0.0010053709735312157,-0.0016235503088419358,-0.004252471591215087,-0.23374916508078816,1573.9415,-0.3931590629861855,14.354789121701064,-84,0.0010924842154632645,1.0252025,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000395_0,319.0604522619282,-0.6552623766762837,2059.170830577066,1.5670412507804076E-6,159.7912,0.7553590642654562,-0.0023419713238614108,-6.803088258818575E-4,-0.0014918675696452487,-0.00230342631340864,0.7554013620007235,1258.3375,-1.170281757036967,40.91368538401319,-9,-6.417638154290874E-4,0.84252554,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003bf_0,4.41450133335993,0.0769713757433056,920.1563892749558,5.627258505354666E-6,19.697258,0.9389344793842515,-0.0033385321212482874,-0.0012669309578441452,-0.0028542883542783627,-0.00444164575071258,0.9970333030125839,1600.8655,-1.1447304850526983,20.23328747308859,-29,-0.0023700445873084384,0.80486137,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003fc_0,116.51594167614373,0.89481017923197,775.8188694115561,-4.6642610618555563E-7,50.85868,0.9212065480121912,-0.001155338700466012,1.62739829427064E-4,-0.0013516723461381552,-0.0028660845217033746,-0.44644679766221823,1612.1025,-0.5682081504613266,22.99222568498489,-38,-0.0015480059918102985,0.7463159,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000042a_0,26.094848688420416,0.4398584288002953,1157.1055495524447,2.0773999472207657E-7,57.746845,0.9537227302051263,-0.0022829448002657017,-7.763522296228942E-5,-0.0013767412162280783,-0.002675847209493867,0.8980671258950166,1588.4065,-0.6746644879074682,17.65252759848938,2,-4.7053763219045513E-4,0.6149162,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000072d_0,40.89481719417254,0.6546724387816839,627.1092875171398,-4.927936642875995E-7,26.615374,0.9626539101776113,-0.0011848109675069954,3.832724578883263E-4,-4.5124020809841756E-4,-0.0012857528740851615,0.7559126919821113,1612.1025,-0.3442349652333232,15.881470384792758,-33,2.823305513101607E-4,0.28183424,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000938_0,285.683037226586,-0.9627718171879742,1586.0446738096002,7.824748006421045E-7,259.6194,0.8280994919097201,-0.0022007298840094037,-3.0384331469161807E-4,-0.0014395504495676613,-0.0025752575844437044,0.2703154232162234,1454.517,-0.8069389117780258,33.97258625511825,70,-6.783710151259192E-4,1.2972816,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009a2_0,14.198555426651954,0.24528294360061353,1505.5527261263562,-2.4862780687448036E-6,66.600006,0.9061116423611836,-0.0013739693982635188,0.001482358607657076,-9.744302949283695E-5,-0.00167724466664275,0.9694515344144947,1525.8335,-0.0392670559364984,25.156874445931884,39,0.0011790833392778448,0.36859918,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009af_0,24.741854374272258,0.4185306244185735,628.118297786636,-3.8060417047386665E-8,121.36698,0.8495634339686163,4.493826429925813E-4,4.7602383383523855E-4,1.9803448895908544E-4,-7.995485591706766E-5,0.9082026846600922,1523.264,0.45351619983215496,31.987196699911525,-39,-5.3313665074410464E-5,0.21949005,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a8c_0,4.41450133335993,0.0769713757433056,920.1563892749558,5.627258505354666E-6,19.697258,0.9389344793842515,-0.0033385321212482874,-0.0012669309578441452,-0.0028542883542783627,-0.00444164575071258,0.9970333030125839,1600.8655,-1.1447304850526983,20.23328747308859,-29,-0.0023700445873084384,0.80486137,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c9b_0,277.7942836277349,-0.990761375817642,519.7517986583589,-1.7151450043218248E-6,6.4757595,0.9856371337344134,-0.0015682532047861767,5.507607321569787E-4,-0.001281688706007219,-0.003114138144171417,0.13561672532520863,1588.332,-0.4452774277263863,9.581467009586495,-22,-9.951242072282615E-4,0.8988735,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d6d_0,306.8989023959498,-0.7996961604732647,908.8934197714547,2.404894289130798E-7,25.763773,0.9115079713070289,-0.001513824237828527,-6.601233503461209E-5,-0.001854555343038701,-0.0036430983510427903,0.6004049058130008,1581.127,-0.6601164160127819,24.218463552628652,-15,-0.0021952864482488762,0.56622493,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e6f_0,348.8078350175558,-0.19410020687360546,1197.3431862547466,-2.0466463106502537E-7,11.110652,0.9945695670066276,-6.737340380026175E-4,2.0203698548502106E-4,-4.054843898205418E-4,-0.0010130057651261046,0.9809817071136564,1557.745,-0.4249058394304653,6.035084289182012,-7,-1.3723474163846605E-4,0.6059347,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d7b_0,344.458113154937,-0.2679427795188043,551.7836522939073,-2.2512662356396233E-6,16.41703,0.9513819165356692,-0.0015767714581502732,4.9634774727754E-4,-0.002019657750447151,-0.004535663248171841,0.9634348275331017,1581.127,-0.5110299077298669,17.989333265417436,-66,-0.002462544042744028,1.5200883,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000246_0,17.478249374028124,0.30034372778072366,967.695137213663,-1.7974979621474014E-7,265.91318,0.9401363451121386,-6.614429043498832E-4,2.562906913878792E-4,-2.2253027822620623E-4,-7.013512478402916E-4,0.9538310359716644,1315.998,-0.29586668934621063,20.062817651441986,3,2.1638234789747067E-4,0.299022,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e9_0,221.13991430169847,-0.6579000456137358,1380.951231137087,-7.872733462235598E-7,196.89142,0.7444027862455798,-0.0018080429744259303,4.2165983435278175E-4,-7.227109160784161E-4,-0.001867081666509614,-0.7531052582351583,1485.467,-0.4020480763843756,41.718359205247715,30,3.626211422690984E-4,0.0,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004f3_0,284.80111989042376,-0.9668183955344294,2173.121691585002,-1.7802439587117903E-7,282.70044,0.9302750252233492,0.0012675738614740311,0.0014154025968860303,6.448130445063461E-4,-1.2577650787333808E-4,0.25546465519956313,1251.1565,0.5327099651761378,21.396661687710306,-27,2.2052227538661413E-5,2.3176625,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006ab_0,45.4102945670971,0.7121521932087058,577.22674401666,-1.2158210509678433E-8,7.574688,0.9979633471182887,-9.470721118935947E-5,1.1244671990215516E-4,2.1612649417352527E-6,-1.0812419001868465E-4,0.7020251090296059,1612.1025,0.012475842763919555,3.8344533348290337,-60,9.902974107282996E-5,0.9447952,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006b8_0,164.8772576371518,0.2608877123044295,1593.74518320732,-2.76578888868011E-6,56.961422,0.7923435828330179,9.993216375900145E-4,0.0015961020266420504,-6.836881527191814E-5,-0.0017328396571858868,-0.9653691530023949,1576.3785,-0.02614941548955017,37.54272565167294,-80,-0.0011360592681338509,0.84428555,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e48_0,206.31080030942354,-0.44324017150390305,1602.0297878722308,-5.027930621802479E-7,461.53806,0.8168510550388995,-7.584443250256326E-5,9.732908507429636E-4,2.2835004439854874E-4,-5.165907619458661E-4,-0.8964028951120085,1321.036,0.19514591232893216,35.074828398164115,123,5.325445212996607E-4,1.422135,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000096_0,0.20212704243147606,0.003527775080397244,1075.9025708263423,-1.1455955225061343E-6,149.68768,0.9861923256424846,-0.0038581292510622223,2.2126403870556706E-4,-0.0024781201547647708,-0.005177504348235109,0.9999937773821306,1612.1025,-0.5844371070416878,9.627183294557472,29,-0.0010981110584673194,2.0567374,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002bf_0,341.7505621949757,-0.3131544878751987,1113.6191176537466,-6.214361119137919E-7,31.050615,0.983886990193594,-0.00394522413756493,1.339582194934E-4,-0.0022525355652912495,-0.004639029350075899,0.9497021989674563,1600.8655,-0.6008851512491986,10.340149270836873,-14,-5.598469930175693E-4,1.7351822,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000aa8_0,0.20212704243147606,0.003527775080397244,1075.9025708263423,-1.1455955225061343E-6,149.68768,0.9861923256424846,-0.0038581292510622223,2.2126403870556706E-4,-0.0024781201547647708,-0.005177504348235109,0.9999937773821306,1612.1025,-0.5844371070416878,9.627183294557472,29,-0.0010981110584673194,2.0567374,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ac2_0,341.7505621949757,-0.3131544878751987,1113.6191176537466,-6.214361119137919E-7,31.050615,0.983886990193594,-0.00394522413756493,1.339582194934E-4,-0.0022525355652912495,-0.004639029350075899,0.9497021989674563,1600.8655,-0.6008851512491986,10.340149270836873,-14,-5.598469930175693E-4,1.7351822,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d0c_0,13.842740275126074,0.23925781703913726,726.8951305876711,-1.2540609575569006E-6,4.5834284,0.9905765887474866,-0.004634666821416797,2.6677822274066105E-4,-0.002216991936740914,-0.004700762096222489,0.9709560736643377,1588.4065,-0.568241347421355,8.000750123795909,-45,2.006829479349694E-4,0.5639081,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d8f_0,344.2161260629499,-0.27200941722090793,472.70961791169947,-3.079941417005454E-7,5.4881206,0.9867256665937583,-8.086897016552931E-4,1.0975419923876318E-4,-0.001348231591604925,-0.0028062173824486133,0.9622945894803431,1581.127,-0.5886963332129823,9.394222376088454,-65,-0.0018877734815545574,0.9558867,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012d_0,357.6043512662597,-0.04179977630137533,1249.5608296243106,-3.896240940715239E-8,190.70796,0.9108460433501304,-1.869612441279772E-4,9.566214188451073E-5,-1.5581484707508436E-4,-4.072918360346795E-4,0.9991260074190618,1341.8206,-0.3944488634400159,24.465982395352885,62,-1.2466845002219156E-4,1.2421904,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000112_0,315.34543506985284,-0.7028308237227181,1067.48694285645,-1.693646551506062E-8,102.166916,0.9211305495329002,-0.001563140730863003,8.203734948426366E-6,-0.001028139277658681,-0.0020644822902657883,0.7113570363925878,1313.1465,-0.6315802634290374,22.86661971062579,-36,-4.931378244543588E-4,0.52805674,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005c1_0,220.1131516091286,-0.6442991919936154,1098.2015198167824,-7.114464063579483E-7,181.3699,0.8696290610532414,-0.0010851750491107513,4.1038582115494155E-4,-6.616089739951218E-4,-0.0017336037691451853,-0.7647735293512545,1313.1465,-0.3929061561928225,29.411593591202006,-3,-2.3804289887949235E-4,0.77824736,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f0_0,184.08220360832019,-0.07118763016622122,1189.642575551996,5.880376593313369E-6,297.20972,0.8622858789563844,-0.005539689960225002,-0.0011862666218353665,-0.003071655628360694,-0.004957044634886022,-0.9974629423248351,1321.036,-1.0371741323147023,30.319131257832733,-16,-6.036212964963851E-4,0.52070814,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000610_0,240.36032611606007,-0.8691526960252852,1278.5985086029284,8.021653709032901E-7,345.49786,0.8795906387222968,-0.0017793196721061558,-3.4942971057537757E-4,-0.0013225356424531954,-0.002295641574331013,-0.49454382110383116,1321.036,-0.8652216701853184,28.225203218750966,70,-8.657516128002353E-4,0.57058424,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000061e_0,230.57312507001808,-0.7724357643375852,936.847487211927,-3.0674050292094204E-6,34.293816,0.8819150186084616,0.0013693541002557672,0.001821925595200858,6.915975216067964E-5,-0.0016836060908794986,-0.635092898694522,1321.036,0.025119422455861354,27.945514402599585,-112,-0.0012310345959344077,0.4376964,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006c0_0,302.28557851008304,-0.8453963042576723,1578.0899319640623,-2.004154148999526E-6,24.75894,0.9742163921224678,-0.0010794427842694793,0.0016083872939960083,1.8116144683051779E-4,-0.001246064400334973,0.534139577963915,1576.3785,0.08080778474694551,12.958270703105976,-18,0.0014417656779305153,0.07971642,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008f1_0,97.69231506258534,0.9910011620276199,1596.966033224978,2.563201404351668E-7,355.027,0.930403854588693,-0.0010659516357114593,-2.2198062755188973E-4,-6.883383086482676E-4,-0.0011546959897446455,-0.1338532661533033,1340.824,-0.939643100405985,21.64243776693036,1,-3.1072498158507577E-4,0.0,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d16_0,111.54356920462315,0.9301386019142927,1533.1485714063228,-5.350849501039775E-7,291.9349,0.9422551469872169,-0.0013653782129288026,3.776345458555133E-4,-5.196520077252722E-4,-0.0014169385613060578,-0.3672086344694592,1321.036,-0.36869018213659727,19.67455609174297,-20,3.260741974782583E-4,0.31540474,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000145_0,21.227855571779,0.3620777965343409,878.5979932793805,4.483218609013391E-8,102.24955,0.9733405994273114,1.34174711592933E-4,8.145768215082985E-4,4.3480710813564426E-4,5.503739476299006E-5,0.9321478795002628,1600.8655,0.7288806675678735,13.404322482570619,-37,7.354395046783556E-4,1.9023708,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008fc_0,93.4863043504054,0.9981493625938492,1963.3273299979112,2.468536667183447E-7,452.85364,0.9450340384983344,8.566032840530802E-4,0.001033678094869384,6.362445315711906E-4,2.388109682729972E-4,-0.060809949461355366,1340.824,1.0191536051902716,19.233486606418307,121,4.1588577908930105E-4,0.4600476,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ab0_0,21.227855571779,0.3620777965343409,878.5979932793805,4.483218609013391E-8,102.24955,0.9733405994273114,1.34174711592933E-4,8.145768215082985E-4,4.3480710813564426E-4,5.503739476299006E-5,0.9321478795002628,1600.8655,0.7288806675678735,13.404322482570619,-37,7.354395046783556E-4,1.9023708,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
